"ID"	"Year"	"Stand"	"PlotID"	"Plot"	"Subplot"	"TreeNo"	"TreeNoOld"	"DBH"	"LLB"	"LLW"	"TotHt"	"Ht_Meas?"	"CB_Meas?"	"Status"	"Notes"
203.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	8.00	8.00	29.97	15.30	"17.59"	22.92	""	"MEAS"	1.00	""
204.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	9.00	9.00	22.35	15.54	"17.40"	22.03	""	"MEAS"	1.00	""
205.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	10.00	10.00	17.52	14.08	"16.37"	19.90	""	"MEAS"	1.00	""
206.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	11.00	11.00	20.82	14.47	"15.54"	21.09	""	"MEAS"	1.00	""
207.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	12.00	12.00	27.17	16.21	"17.74"	22.34	""	"MEAS"	1.00	""
208.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	13.00	13.00	25.90	15.69	"16.34"	22.34	""	"MEAS"	1.00	""
209.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	14.00	14.00	20.57	15.24	"15.97"	21.70	""	"MEAS"	1.00	""
210.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	15.00	15.00					""	"MEAS"	0.00	""
211.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	16.00	16.00	19.81	15.27	"15.67"	20.23	""	"MEAS"	1.00	""
212.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	17.00	17.00					""	"MEAS"	0.00	""
213.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	18.00	18.00	16.25	16.48	"17.56"	19.69	""	"MEAS"	1.00	""
214.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	19.00	19.00	20.82	15.78	"17.16"	22.06	""	"MEAS"	1.00	""
215.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	20.00	20.00					""	"MEAS"	0.00	""
216.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	21.00	21.00	20.06	16.27	"17.68"	21.88	""	"MEAS"	1.00	""
217.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	22.00	22.00					""	"MEAS"	0.00	""
218.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	23.00	23.00	19.05	15.33	"15.85"	21.42	""	"MEAS"	1.00	""
219.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	24.00	24.00	27.94	13.71	"16.79"	22.03	""	"MEAS"	1.00	""
220.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	25.00	25.00					""	"MEAS"	0.00	""
221.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	26.00	26.00	26.67	15.27	"16.86"	22.31	""	"MEAS"	1.00	""
222.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	27.00	27.00	20.82	15.42	"17.34"	20.63	""	"MEAS"	1.00	""
223.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	28.00	28.00	24.38	16.00	"16.40"	22.43	""	"MEAS"	1.00	""
224.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	29.00	29.00	24.38	15.81	"15.82"	23.50	""	"MEAS"	1.00	""
225.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	30.00	30.00					""	"MEAS"	0.00	""
226.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	31.00	31.00	24.63	14.93	"16.64"	21.36	""	"MEAS"	1.00	""
227.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	32.00	32.00					""	"MEAS"	0.00	""
228.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	33.00	33.00					""	"MEAS"	0.00	""
229.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	34.00	34.00					""	"MEAS"	0.00	""
230.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	35.00	35.00	27.94	15.69	"18.11"	23.59	""	"MEAS"	1.00	""
231.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	36.00	36.00	15.49	16.30	"17.40"	20.54	""	"MEAS"	1.00	""
232.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	37.00	37.00	13.71	15.84	"15.85"	18.98	""	"MEAS"	1.00	""
233.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	38.00	38.00	17.01	15.08	"16.95"	19.96	""	"MEAS"	1.00	""
234.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	39.00	39.00					""	"MEAS"	0.00	""
235.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	40.00	40.00	28.95	14.81	"16.22"	23.92	""	"MEAS"	1.00	""
236.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	41.00	41.00	38.35	18.13	"18.90"	23.95	""	"MEAS"	1.00	""
237.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	42.00	42.00					""	"MEAS"	0.00	""
238.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	43.00	43.00	24.89	15.57	"17.19"	22.40	""	"MEAS"	1.00	""
239.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	44.00	44.00	22.35	16.36	"16.37"	21.57	""	"MEAS"	1.00	""
240.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	45.00	45.00	24.89	15.60	"16.70"	22.49	""	"MEAS"	1.00	""
241.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	46.00	46.00	23.87	18.13	"18.14"	23.46	""	"MEAS"	1.00	""
242.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	47.00	47.00	31.49	17.64	"16.86"	22.98	""	"MEAS"	1.00	""
243.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	48.00	48.00	28.19	16.45	"16.46"	23.56	""	"MEAS"	1.00	""
244.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	49.00	49.00	22.86	16.30	"16.31"	23.80	""	"MEAS"	1.00	""
245.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	50.00	50.00					""	"MEAS"	0.00	""
246.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	51.00	51.00	21.59	16.52	"18.17"	22.55	""	"MEAS"	1.00	""
247.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	52.00	52.00					""	"MEAS"	0.00	""
248.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	53.00	53.00					""	"MEAS"	0.00	""
249.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	54.00	54.00	30.48	16.36	"17.83"	25.38	""	"MEAS"	1.00	""
250.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	55.00	55.00	20.32	18.25	"19.11"	23.62	""	"MEAS"	1.00	""
251.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	56.00	56.00	27.68	16.18	"16.76"	23.34	""	"MEAS"	1.00	""
252.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	57.00	57.00					""	"MEAS"	0.00	""
253.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	58.00	58.00	27.43	16.42	"16.43"	22.64	""	"MEAS"	1.00	""
254.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	59.00	59.00	21.08	17.12	"18.38"	22.12	""	"MEAS"	1.00	""
255.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	60.00	60.00	17.27	15.57	"17.68"	20.97	""	"MEAS"	1.00	""
256.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	61.00	61.00					""	"MEAS"	0.00	""
257.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	62.00	62.00					""	"MEAS"	0.00	""
258.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	63.00	63.00	27.27	17.28	"18.29"	23.53	""	"MEAS"	1.00	""
259.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	64.00	64.00					""	"MEAS"	0.00	""
260.00	2010.00	"Old-Field"	1.00	"OFB"	"OFB"	65.00	65.00	20.06	14.53	"17.01"	20.02	""	"MEAS"	1.00	""
261.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	1.00	1.00	25.20	17.15		24.13	""	"PRED"	1.00	""
262.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	2.00	2.00	17.40	15.13		20.19	""	"PRED"	1.00	""
263.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	5.00	5.00	31.10	16.62		24.47	""	"PRED"	1.00	""
264.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	7.00	7.00	30.30	16.26		23.79	""	"PRED"	1.00	""
265.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	8.00	8.00	30.60	16.05		23.55	""	"PRED"	1.00	""
266.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	9.00	9.00	22.50	16.41		22.66	""	"PRED"	1.00	""
267.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	10.00	10.00	17.80	15.32		20.49	""	"PRED"	1.00	""
268.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	11.00	11.00	21.10	15.87		21.70	""	"PRED"	1.00	""
269.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	12.00	12.00	27.60	16.03		22.96	""	"PRED"	1.00	""
270.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	13.00	13.00	26.20	16.20		22.96	""	"PRED"	1.00	""
271.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	14.00	14.00	20.90	16.34		22.31	""	"PRED"	1.00	""
272.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	16.00	16.00	20.00	15.35		20.84	""	"PRED"	1.00	""
273.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	18.00	18.00	16.30	15.30		20.28	""	"PRED"	1.00	""
274.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	19.00	19.00	21.10	16.60		22.69	""	"PRED"	1.00	""
275.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	21.00	21.00	20.40	16.53		22.49	""	"PRED"	1.00	""
276.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	23.00	23.00	19.10	16.44		22.04	""	"PRED"	1.00	""
277.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	24.00	24.00	28.30	15.73		22.66	""	"PRED"	1.00	""
278.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	26.00	26.00	27.00	16.08		22.93	""	"PRED"	1.00	""
279.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	27.00	27.00	21.00	15.54		21.23	""	"PRED"	1.00	""
280.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	28.00	28.00	25.00	16.41		23.05	""	"PRED"	1.00	""
281.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	29.00	29.00	24.60	17.22		24.13	""	"PRED"	1.00	""
282.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	31.00	31.00	24.90	15.65		21.98	""	"PRED"	1.00	""
283.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	35.00	35.00	28.40	16.80		24.22	""	"PRED"	1.00	""
284.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	36.00	36.00	15.60	16.02		21.14	""	"PRED"	1.00	""
285.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	37.00	37.00	13.70	15.00		19.57	""	"PRED"	1.00	""
286.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	38.00	38.00	17.20	15.42		20.55	""	"PRED"	1.00	""
287.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	40.00	40.00	29.20	16.94		24.57	""	"PRED"	1.00	""
288.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	41.00	41.00	38.80	15.63		24.60	""	"PRED"	1.00	""
289.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	43.00	43.00	25.20	16.36		23.02	""	"PRED"	1.00	""
290.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	44.00	44.00	22.60	16.07		22.19	""	"PRED"	1.00	""
291.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	45.00	45.00	25.20	16.42		23.11	""	"PRED"	1.00	""
292.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	46.00	46.00	24.20	17.25		24.10	""	"PRED"	1.00	""
293.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	47.00	47.00	31.70	15.95		23.61	""	"PRED"	1.00	""
294.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	48.00	48.00	28.70	16.74		24.19	""	"PRED"	1.00	""
295.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	49.00	49.00	23.00	17.64		24.43	""	"PRED"	1.00	""
296.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	51.00	51.00	21.90	16.87		23.18	""	"PRED"	1.00	""
297.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	54.00	54.00	31.00	17.70		26.04	""	"PRED"	1.00	""
298.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	55.00	55.00	20.30	17.84		24.25	""	"PRED"	1.00	""
299.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	56.00	56.00	27.90	16.70		23.98	""	"PRED"	1.00	""
300.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	58.00	58.00	27.60	16.25		23.27	""	"PRED"	1.00	""
301.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	59.00	59.00	21.20	16.63		22.75	""	"PRED"	1.00	""
302.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	60.00	60.00	17.40	16.17		21.57	""	"PRED"	1.00	""
303.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	63.00	63.00	27.80	16.84		24.16	""	"PRED"	1.00	""
304.00	2011.00	"Old-Field"	1.00	"OFB"	"OFB"	65.00	65.00				20.62	""	"PRED"	0.00	""
305.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	1.00	1.00	16.60	14.62		18.01	""	"PRED"	1.00	""
306.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	2.00	2.00	24.90	10.59		15.31	""	"PRED"	1.00	""
307.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	3.00	3.00	14.70	13.72		16.46	""	"PRED"	1.00	""
308.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	4.00	4.00	18.40	13.12		16.63	""	"PRED"	1.00	""
309.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	5.00	5.00	19.00	14.63		18.72	""	"PRED"	1.00	""
310.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	6.00	6.00	28.60	10.58		16.89	""	"PRED"	1.00	""
311.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	7.00	7.00	20.00	12.53		16.32	""	"PRED"	1.00	""
312.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	8.00	8.00	17.90	14.52		18.25	""	"PRED"	1.00	""
313.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	9.00	9.00	26.10	12.17		18.13	""	"PRED"	1.00	""
314.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	10.00	10.00	25.50	11.74		17.23	""	"PRED"	1.00	""
315.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	11.00	11.00	21.40	10.85		14.52	""	"PRED"	1.00	""
316.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	12.00	12.00	12.60	11.83		13.83	""	"PRED"	1.00	""
317.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	13.00	13.00	11.00	14.45		16.60	""	"PRED"	1.00	""
318.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	14.00	14.00	18.90	13.26		16.94	""	"PRED"	1.00	""
319.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	15.00	15.00	20.20	13.56		17.74	""	"PRED"	1.00	""
320.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	16.00	16.00	23.60	13.58		19.05	""	"PRED"	1.00	""
321.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	17.00	17.00	30.50	9.48		16.06	""	"PRED"	1.00	""
322.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	18.00	18.00	17.00	12.93		16.03	""	"PRED"	1.00	""
323.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	19.00	19.00	16.90	14.88		18.41	""	"PRED"	1.00	""
324.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	20.00	20.00	26.90	11.18		17.01	""	"PRED"	1.00	""
325.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	21.00	21.00	20.50	14.00		18.41	""	"PRED"	1.00	""
326.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	22.00	22.00	26.90	11.49		17.49	""	"PRED"	1.00	""
327.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	23.00	23.00	22.50	11.66		15.96	""	"PRED"	1.00	""
328.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	24.00	24.00	16.70	14.24		17.56	""	"PRED"	1.00	""
329.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	25.00	25.00	22.80	12.26		16.89	""	"PRED"	1.00	""
330.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	26.00	26.00	20.00	14.14		18.43	""	"PRED"	1.00	""
331.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	27.00	27.00	27.00	11.32		17.28	""	"PRED"	1.00	""
332.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	28.00	28.00	21.60	12.76		17.14	""	"PRED"	1.00	""
333.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	29.00	29.00	21.00	13.29		17.65	""	"PRED"	1.00	""
334.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	30.00	30.00	23.20	10.56		14.68	""	"PRED"	1.00	""
335.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	31.00	31.00	13.00	15.93		18.70	""	"PRED"	1.00	""
336.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	32.00	32.00	28.50	11.14		17.74	""	"PRED"	1.00	""
337.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	33.00	33.00	23.60	12.02		16.86	""	"PRED"	1.00	""
338.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	34.00	34.00	19.90	12.74		16.57	""	"PRED"	1.00	""
339.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	35.00	35.00	18.80	12.56		16.03	""	"PRED"	1.00	""
340.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	36.00	36.00	16.90	12.83		15.87	""	"PRED"	1.00	""
341.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	37.00	37.00	16.40	13.07		16.06	""	"PRED"	1.00	""
342.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	38.00	38.00	17.00	11.04		13.68	""	"PRED"	1.00	""
343.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	39.00	39.00	10.70	14.12		16.17	""	"PRED"	1.00	""
344.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	40.00	40.00	17.40	13.07		16.29	""	"PRED"	1.00	""
345.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	41.00	41.00	17.80	14.67		18.41	""	"PRED"	1.00	""
346.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	42.00	42.00	26.90	10.39		15.81	""	"PRED"	1.00	""
347.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	43.00	43.00	16.20	13.21		16.17	""	"PRED"	1.00	""
348.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	44.00	44.00	17.40	13.92		17.35	""	"PRED"	1.00	""
349.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	45.00	45.00	21.90	12.64		17.09	""	"PRED"	1.00	""
350.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	46.00	46.00	20.80	12.40		16.40	""	"PRED"	1.00	""
351.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	47.00	47.00	18.20	13.01		16.43	""	"PRED"	1.00	""
352.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	48.00	48.00	18.30	13.17		16.65	""	"PRED"	1.00	""
353.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	49.00	49.00	19.10	12.95		16.60	""	"PRED"	1.00	""
354.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	50.00	50.00	18.90	13.58		17.35	""	"PRED"	1.00	""
355.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	52.00	52.00	22.80	12.74		17.56	""	"PRED"	1.00	""
356.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	53.00	53.00	17.30	12.97		16.15	""	"PRED"	1.00	""
357.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	54.00	54.00	14.30	12.71		15.17	""	"PRED"	1.00	""
358.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	55.00	55.00	24.00	12.59		17.82	""	"PRED"	1.00	""
359.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	56.00	56.00	20.10	12.96		16.91	""	"PRED"	1.00	""
360.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	57.00	57.00	12.00	12.29		14.27	""	"PRED"	1.00	""
361.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	58.00	58.00	15.80	12.88		15.68	""	"PRED"	1.00	""
362.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	59.00	59.00	19.30	12.98		16.71	""	"PRED"	1.00	""
363.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	60.00	60.00	19.50	12.98		16.76	""	"PRED"	1.00	""
364.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	61.00	61.00	20.40	12.77		16.76	""	"PRED"	1.00	""
365.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	511.00	511.00	21.90	13.37		18.07	""	"PRED"	1.00	""
366.00	1993.00	"Old-Field"	2.00	"OFY"	"OFY"	512.00	512.00	25.20	12.41		18.07	""	"PRED"	1.00	""
367.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	1.00	1.00	17.27	13.10		16.30	""	"PRED"	1.00	""
368.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	2.00	2.00	27.17	12.18		18.69	""	"PRED"	1.00	""
369.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	3.00	3.00	15.24	12.73		15.38	""	"PRED"	1.00	""
370.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	4.00	4.00	18.28	11.66		14.75	""	"PRED"	1.00	""
371.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	5.00	5.00	19.05	12.77		16.37	""	"PRED"	1.00	""
372.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	6.00	6.00	30.22	10.95		18.38	""	"PRED"	1.00	""
373.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	7.00	7.00	21.08	13.21		17.57	""	"PRED"	1.00	""
374.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	8.00	8.00	19.05	13.89		17.80	""	"PRED"	1.00	""
375.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	9.00	9.00	27.68	11.74		18.26	""	"PRED"	1.00	""
376.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	10.00	10.00	27.17	11.77		18.05	""	"PRED"	1.00	""
377.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	11.00	11.00	22.60	13.37		18.35	""	"PRED"	1.00	""
378.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	12.00	12.00	13.46	11.92		14.08	""	"PRED"	1.00	""
379.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	13.00	13.00					""	"PRED"	0.00	""
380.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	14.00	14.00	20.32	14.55		19.08	""	"PRED"	1.00	""
381.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	15.00	15.00	22.35	15.33		20.92	""	"PRED"	1.00	""
382.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	16.00	16.00	25.40	13.11		19.19	""	"PRED"	1.00	""
383.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	17.00	17.00	32.00	9.90		17.64	""	"PRED"	1.00	""
384.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	18.00	18.00	17.52	14.12		17.64	""	"PRED"	1.00	""
385.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	19.00	19.00	18.03	13.53		17.04	""	"PRED"	1.00	""
386.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	20.00	20.00	28.44	10.83		17.23	""	"PRED"	1.00	""
387.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	21.00	21.00	20.82	12.67		16.77	""	"PRED"	1.00	""
388.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	22.00	22.00	28.44	10.85		17.26	""	"PRED"	1.00	""
389.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	23.00	23.00	23.62	14.14		19.85	""	"PRED"	1.00	""
390.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	24.00	24.00	17.01	14.32		17.75	""	"PRED"	1.00	""
391.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	25.00	25.00	23.62	12.52		17.57	""	"PRED"	1.00	""
392.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	26.00	26.00	20.82	13.00		17.21	""	"PRED"	1.00	""
393.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	27.00	27.00	27.68	11.53		17.94	""	"PRED"	1.00	""
394.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	28.00	28.00	22.60	11.64		15.98	""	"PRED"	1.00	""
395.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	29.00	29.00	22.09	12.23		16.60	""	"PRED"	1.00	""
396.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	30.00	30.00	24.63	11.99		17.23	""	"PRED"	1.00	""
397.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	31.00	31.00	13.46	13.17		15.56	""	"PRED"	1.00	""
398.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	32.00	32.00	31.24	11.30		19.61	""	"PRED"	1.00	""
399.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	33.00	33.00	24.63	11.66		16.76	""	"PRED"	1.00	""
400.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	34.00	34.00	20.82	12.96		17.16	""	"PRED"	1.00	""
401.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	35.00	35.00	20.32	13.75		18.03	""	"PRED"	1.00	""
402.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	36.00	36.00	16.76	13.51		16.69	""	"PRED"	1.00	""
403.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	37.00	37.00	17.01	14.38		17.83	""	"PRED"	1.00	""
404.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	38.00	38.00	17.78	15.00		18.82	""	"PRED"	1.00	""
405.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	39.00	39.00	10.92	15.77		18.11	""	"PRED"	1.00	""
406.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	40.00	40.00	18.03	14.96		18.85	""	"PRED"	1.00	""
407.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	41.00	41.00	18.54	13.72		17.43	""	"PRED"	1.00	""
408.00	1999.00	"Old-Field"	2.00	"OFY"	"OFY"	42.00	42.00	28.95	11.76		18.98	""	"PRED"	1.00	""
